"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/08/2022","AQS","371290002","4","6","ug/m3 SC","6","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/09/2022","AQS","371290002","4","13","ug/m3 SC","12","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/10/2022","AQS","371290002","4","17","ug/m3 SC","16","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/11/2022","AQS","371290002","4","18","ug/m3 SC","17","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/12/2022","AQS","371290002","4","10","ug/m3 SC","9","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/13/2022","AQS","371290002","4","8","ug/m3 SC","7","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/14/2022","AQS","371290002","4","13","ug/m3 SC","12","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/15/2022","AQS","371290002","4","11","ug/m3 SC","10","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/16/2022","AQS","371290002","4","15","ug/m3 SC","14","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/17/2022","AQS","371290002","4","17","ug/m3 SC","16","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/18/2022","AQS","371290002","4","22","ug/m3 SC","20","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/19/2022","AQS","371290002","4","22","ug/m3 SC","20","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/20/2022","AQS","371290002","4","22","ug/m3 SC","20","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/21/2022","AQS","371290002","4","13","ug/m3 SC","12","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/22/2022","AQS","371290002","4","23","ug/m3 SC","21","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/23/2022","AQS","371290002","4","26","ug/m3 SC","24","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/24/2022","AQS","371290002","4","15","ug/m3 SC","14","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/27/2022","AQS","371290002","4","21","ug/m3 SC","19","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/28/2022","AQS","371290002","4","19","ug/m3 SC","18","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/29/2022","AQS","371290002","4","17","ug/m3 SC","16","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/30/2022","AQS","371290002","4","12","ug/m3 SC","11","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/31/2022","AQS","371290002","4","16","ug/m3 SC","15","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/01/2022","AQS","371290002","4","19","ug/m3 SC","18","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/02/2022","AQS","371290002","4","20","ug/m3 SC","19","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/03/2022","AQS","371290002","4","22","ug/m3 SC","20","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/04/2022","AQS","371290002","4","13","ug/m3 SC","12","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/05/2022","AQS","371290002","4","13","ug/m3 SC","12","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/06/2022","AQS","371290002","4","17","ug/m3 SC","16","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/07/2022","AQS","371290002","4","19","ug/m3 SC","18","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/08/2022","AQS","371290002","4","10","ug/m3 SC","9","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/09/2022","AQS","371290002","4","14","ug/m3 SC","13","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/10/2022","AQS","371290002","4","17","ug/m3 SC","16","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/11/2022","AQS","371290002","4","15","ug/m3 SC","14","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/12/2022","AQS","371290002","4","16","ug/m3 SC","15","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/13/2022","AQS","371290002","4","23","ug/m3 SC","21","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/14/2022","AQS","371290002","4","20","ug/m3 SC","19","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/15/2022","AQS","371290002","4","16","ug/m3 SC","15","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/16/2022","AQS","371290002","4","17","ug/m3 SC","16","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/17/2022","AQS","371290002","4","22","ug/m3 SC","20","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/18/2022","AQS","371290002","4","19","ug/m3 SC","18","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/19/2022","AQS","371290002","4","12","ug/m3 SC","11","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/20/2022","AQS","371290002","4","15","ug/m3 SC","14","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/21/2022","AQS","371290002","4","23","ug/m3 SC","21","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/22/2022","AQS","371290002","4","24","ug/m3 SC","22","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/23/2022","AQS","371290002","4","16","ug/m3 SC","15","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/24/2022","AQS","371290002","4","12","ug/m3 SC","11","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/25/2022","AQS","371290002","4","9","ug/m3 SC","8","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/26/2022","AQS","371290002","4","9","ug/m3 SC","8","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/27/2022","AQS","371290002","4","12","ug/m3 SC","11","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/28/2022","AQS","371290002","4","15","ug/m3 SC","14","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/29/2022","AQS","371290002","4","10","ug/m3 SC","9","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/30/2022","AQS","371290002","4","13","ug/m3 SC","12","Castle Hayne","1","100.0000","81102","PM10 Total 0-10um STP","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/01/2022","AQS","371830014","5","12","ug/m3 SC","11","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/02/2022","AQS","371830014","5","9","ug/m3 SC","8","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/03/2022","AQS","371830014","5","3","ug/m3 SC","3","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/04/2022","AQS","371830014","5","8","ug/m3 SC","7","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/05/2022","AQS","371830014","5","15","ug/m3 SC","14","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/06/2022","AQS","371830014","5","13","ug/m3 SC","12","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/07/2022","AQS","371830014","5","7","ug/m3 SC","6","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/08/2022","AQS","371830014","5","10","ug/m3 SC","9","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/09/2022","AQS","371830014","5","12","ug/m3 SC","11","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/10/2022","AQS","371830014","5","6","ug/m3 SC","6","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/11/2022","AQS","371830014","5","9","ug/m3 SC","8","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/12/2022","AQS","371830014","5","15","ug/m3 SC","14","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/13/2022","AQS","371830014","5","22","ug/m3 SC","20","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/14/2022","AQS","371830014","5","15","ug/m3 SC","14","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/15/2022","AQS","371830014","5","11","ug/m3 SC","10","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/16/2022","AQS","371830014","5","7","ug/m3 SC","6","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/17/2022","AQS","371830014","5","9","ug/m3 SC","8","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/18/2022","AQS","371830014","5","8","ug/m3 SC","7","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/19/2022","AQS","371830014","5","14","ug/m3 SC","13","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/20/2022","AQS","371830014","5","11","ug/m3 SC","10","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/21/2022","AQS","371830014","5","7","ug/m3 SC","6","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/22/2022","AQS","371830014","5","12","ug/m3 SC","11","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/23/2022","AQS","371830014","5","25","ug/m3 SC","23","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/24/2022","AQS","371830014","5","18","ug/m3 SC","17","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/25/2022","AQS","371830014","5","20","ug/m3 SC","19","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/26/2022","AQS","371830014","5","12","ug/m3 SC","11","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/27/2022","AQS","371830014","5","19","ug/m3 SC","18","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/28/2022","AQS","371830014","5","26","ug/m3 SC","24","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/29/2022","AQS","371830014","5","9","ug/m3 SC","8","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/30/2022","AQS","371830014","5","10","ug/m3 SC","9","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
