"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/01/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/02/2022","AQS","371190041","2","0.7","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/03/2022","AQS","371190041","2","0.7","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/04/2022","AQS","371190041","2","0.7","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/05/2022","AQS","371190041","2","1.6","ppb","1","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/06/2022","AQS","371190041","2","1.2","ppb","1","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/07/2022","AQS","371190041","2","0.8","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/08/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/09/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/10/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/11/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/12/2022","AQS","371190041","2","0","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/13/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/14/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/15/2022","AQS","371190041","2","0.9","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/16/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/17/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/18/2022","AQS","371190041","2","0.9","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/19/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/20/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/21/2022","AQS","371190041","2","1","ppb","1","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/22/2022","AQS","371190041","2","0.9","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/23/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/24/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/25/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/26/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/27/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/28/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/29/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/30/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"03/31/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/01/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/02/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/03/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/04/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/05/2022","AQS","371190041","2","0.7","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/06/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/07/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/08/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/09/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/10/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/11/2022","AQS","371190041","2","0.7","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/12/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/13/2022","AQS","371190041","2","0.8","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/14/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/15/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/16/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/17/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/18/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/19/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/20/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/21/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/22/2022","AQS","371190041","2","0.9","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/23/2022","AQS","371190041","2","0.7","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/24/2022","AQS","371190041","2","0.7","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/25/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/26/2022","AQS","371190041","2","1","ppb","1","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/27/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/28/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/29/2022","AQS","371190041","2","1.6","ppb","1","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"04/30/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/01/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/02/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/03/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/04/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/05/2022","AQS","371190041","2","1","ppb","1","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/06/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/07/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/08/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/09/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/10/2022","AQS","371190041","2","0.8","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/11/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/12/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/13/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/14/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/15/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/16/2022","AQS","371190041","2","1.6","ppb","1","Garinger High School","20","83.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/17/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/18/2022","AQS","371190041","2","0.9","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/19/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","19","79.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/20/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/21/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/22/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/23/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/24/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/25/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/26/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/27/2022","AQS","371190041","2","0.1","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/28/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/29/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/30/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"05/31/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/01/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/02/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/03/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/04/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/05/2022","AQS","371190041","2","2","ppb","3","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/06/2022","AQS","371190041","2","1","ppb","1","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/07/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/08/2022","AQS","371190041","2","0.2","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/09/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/10/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/11/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/12/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/13/2022","AQS","371190041","2","0.6","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/14/2022","AQS","371190041","2","1","ppb","1","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/15/2022","AQS","371190041","2","1.1","ppb","1","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/16/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/17/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/18/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/19/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/20/2022","AQS","371190041","2","0.7","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/21/2022","AQS","371190041","2","0.7","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/22/2022","AQS","371190041","2","0.8","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/23/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/24/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/25/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/26/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/27/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/28/2022","AQS","371190041","2","0.5","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/29/2022","AQS","371190041","2","0.3","ppb","0","Garinger High School","23","96.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"06/30/2022","AQS","371190041","2","0.4","ppb","0","Garinger High School","24","100.0000","42401","Sulfur dioxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
