"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/13/2022","AQS","371830014","3","9.8","ppb","8","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/14/2022","AQS","371830014","3","8.2","ppb","8","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/15/2022","AQS","371830014","3","8.3","ppb","8","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/16/2022","AQS","371830014","3","3.8","ppb","3","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/17/2022","AQS","371830014","3","7","ppb","7","Millbrook School","21","88.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/18/2022","AQS","371830014","3","9.8","ppb","8","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/19/2022","AQS","371830014","3","12.6","ppb","11","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/20/2022","AQS","371830014","3","15.7","ppb","14","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/21/2022","AQS","371830014","3","11.4","ppb","10","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/22/2022","AQS","371830014","3","10.2","ppb","9","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/23/2022","AQS","371830014","3","16","ppb","15","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/24/2022","AQS","371830014","3","19","ppb","18","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/25/2022","AQS","371830014","3","15.5","ppb","14","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/26/2022","AQS","371830014","3","12.6","ppb","11","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/27/2022","AQS","371830014","3","11.6","ppb","10","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/28/2022","AQS","371830014","3","9.3","ppb","8","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/29/2022","AQS","371830014","3","10.5","ppb","9","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/30/2022","AQS","371830014","3","8.3","ppb","8","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"08/31/2022","AQS","371830014","3","10.8","ppb","9","Millbrook School","21","88.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/01/2022","AQS","371830014","3","12.5","ppb","11","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/02/2022","AQS","371830014","3","14.2","ppb","13","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/03/2022","AQS","371830014","3","4.7","ppb","4","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/04/2022","AQS","371830014","3","5.1","ppb","5","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/05/2022","AQS","371830014","3","4.7","ppb","4","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/06/2022","AQS","371830014","3","16.6","ppb","15","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/07/2022","AQS","371830014","3","12.9","ppb","11","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/08/2022","AQS","371830014","3","6.9","ppb","6","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/09/2022","AQS","371830014","3","8.2","ppb","8","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/10/2022","AQS","371830014","3","3.6","ppb","3","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/11/2022","AQS","371830014","3","7.9","ppb","7","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/12/2022","AQS","371830014","3","9.1","ppb","8","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/13/2022","AQS","371830014","3","10.3","ppb","9","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/14/2022","AQS","371830014","3","10.7","ppb","9","Millbrook School","21","88.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/15/2022","AQS","371830014","3","12.3","ppb","11","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/16/2022","AQS","371830014","3","17.6","ppb","16","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/17/2022","AQS","371830014","3","15.5","ppb","14","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/18/2022","AQS","371830014","3","13.7","ppb","12","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/19/2022","AQS","371830014","3","22.2","ppb","21","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/20/2022","AQS","371830014","3","23.1","ppb","22","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/21/2022","AQS","371830014","3","27.9","ppb","25","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/22/2022","AQS","371830014","3","16.7","ppb","15","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/23/2022","AQS","371830014","3","24.2","ppb","23","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/24/2022","AQS","371830014","3","19.8","ppb","18","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/25/2022","AQS","371830014","3","10.5","ppb","9","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/26/2022","AQS","371830014","3","14.5","ppb","13","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/27/2022","AQS","371830014","3","10","ppb","9","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/28/2022","AQS","371830014","3","17.9","ppb","16","Millbrook School","21","88.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/29/2022","AQS","371830014","3","5","ppb","5","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/30/2022","AQS","371830014","3","4","ppb","4","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/01/2022","AQS","371830014","3","5.7","ppb","5","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/02/2022","AQS","371830014","3","4.7","ppb","4","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/03/2022","AQS","371830014","3","4.8","ppb","4","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/04/2022","AQS","371830014","3","8","ppb","8","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/05/2022","AQS","371830014","3","26.7","ppb","25","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/06/2022","AQS","371830014","3","31.2","ppb","29","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/07/2022","AQS","371830014","3","36.1","ppb","34","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/08/2022","AQS","371830014","3","18.2","ppb","17","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/09/2022","AQS","371830014","3","22","ppb","21","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/10/2022","AQS","371830014","3","20.9","ppb","19","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/11/2022","AQS","371830014","3","29.2","ppb","27","Millbrook School","20","83.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/12/2022","AQS","371830014","3","16.3","ppb","15","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/13/2022","AQS","371830014","3","19.4","ppb","18","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/14/2022","AQS","371830014","3","22.1","ppb","21","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/15/2022","AQS","371830014","3","23.2","ppb","22","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/16/2022","AQS","371830014","3","20","ppb","19","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/17/2022","AQS","371830014","3","13.3","ppb","12","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/18/2022","AQS","371830014","3","5.9","ppb","5","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/19/2022","AQS","371830014","3","24.4","ppb","23","Millbrook School","22","92.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/20/2022","AQS","371830014","3","29","ppb","27","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/21/2022","AQS","371830014","3","28.6","ppb","26","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/22/2022","AQS","371830014","3","16.7","ppb","15","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/23/2022","AQS","371830014","3","4.7","ppb","4","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/24/2022","AQS","371830014","3","24","ppb","23","Millbrook School","22","92.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/28/2022","AQS","371830014","3","7.2","ppb","7","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/29/2022","AQS","371830014","3","3.4","ppb","3","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/30/2022","AQS","371830014","3","6.2","ppb","6","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/31/2022","AQS","371830014","3","10.3","ppb","9","Millbrook School","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/01/2022","AQS","371830021","1","3.9","ppb","3","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/02/2022","AQS","371830021","1","7.8","ppb","7","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/03/2022","AQS","371830021","1","8.4","ppb","8","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/04/2022","AQS","371830021","1","14.8","ppb","13","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/05/2022","AQS","371830021","1","21.8","ppb","20","Triple Oak","19","79.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/06/2022","AQS","371830021","1","18.1","ppb","17","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/07/2022","AQS","371830021","1","13.6","ppb","12","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/08/2022","AQS","371830021","1","15.4","ppb","14","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/09/2022","AQS","371830021","1","10.3","ppb","9","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/10/2022","AQS","371830021","1","14.5","ppb","13","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/11/2022","AQS","371830021","1","24.9","ppb","23","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/12/2022","AQS","371830021","1","30.8","ppb","28","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/13/2022","AQS","371830021","1","24.4","ppb","23","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/14/2022","AQS","371830021","1","21.6","ppb","20","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/15/2022","AQS","371830021","1","12.4","ppb","11","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/16/2022","AQS","371830021","1","10","ppb","9","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/17/2022","AQS","371830021","1","8.3","ppb","8","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/18/2022","AQS","371830021","1","25.4","ppb","24","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/19/2022","AQS","371830021","1","26.5","ppb","25","Triple Oak","19","79.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/20/2022","AQS","371830021","1","26.2","ppb","25","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/21/2022","AQS","371830021","1","2.6","ppb","2","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/22/2022","AQS","371830021","1","23.5","ppb","22","Triple Oak","21","88.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/23/2022","AQS","371830021","1","24.6","ppb","23","Triple Oak","21","88.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/24/2022","AQS","371830021","1","28.4","ppb","26","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/25/2022","AQS","371830021","1","25.9","ppb","24","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/26/2022","AQS","371830021","1","7.5","ppb","7","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/27/2022","AQS","371830021","1","30.1","ppb","28","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/28/2022","AQS","371830021","1","28.6","ppb","26","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/29/2022","AQS","371830021","1","8","ppb","8","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/30/2022","AQS","371830021","1","23.7","ppb","22","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/31/2022","AQS","371830021","1","17.8","ppb","16","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/01/2022","AQS","371830021","1","22","ppb","21","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/02/2022","AQS","371830021","1","21","ppb","20","Triple Oak","19","79.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/03/2022","AQS","371830021","1","20","ppb","19","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/04/2022","AQS","371830021","1","12.3","ppb","11","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/05/2022","AQS","371830021","1","3.8","ppb","3","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/06/2022","AQS","371830021","1","14.6","ppb","13","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/07/2022","AQS","371830021","1","9.4","ppb","8","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/08/2022","AQS","371830021","1","19.4","ppb","18","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/09/2022","AQS","371830021","1","28.8","ppb","26","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/10/2022","AQS","371830021","1","26.8","ppb","25","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/11/2022","AQS","371830021","1","24.7","ppb","23","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/12/2022","AQS","371830021","1","26.9","ppb","25","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/13/2022","AQS","371830021","1","20.7","ppb","19","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/14/2022","AQS","371830021","1","15.1","ppb","14","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/15/2022","AQS","371830021","1","22.3","ppb","21","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/23/2022","AQS","371830021","1","20.1","ppb","19","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/24/2022","AQS","371830021","1","7.1","ppb","7","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/25/2022","AQS","371830021","1","11.6","ppb","10","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/26/2022","AQS","371830021","1","7.2","ppb","7","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/27/2022","AQS","371830021","1","12.5","ppb","11","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/28/2022","AQS","371830021","1","17.5","ppb","16","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/01/2022","AQS","371830021","1","32.8","ppb","30","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/02/2022","AQS","371830021","1","39.9","ppb","37","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/03/2022","AQS","371830021","1","29.1","ppb","27","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/04/2022","AQS","371830021","1","13.1","ppb","12","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/05/2022","AQS","371830021","1","16.7","ppb","15","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/06/2022","AQS","371830021","1","11.9","ppb","10","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/07/2022","AQS","371830021","1","9.6","ppb","8","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/08/2022","AQS","371830021","1","7.6","ppb","7","Triple Oak","20","83.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/09/2022","AQS","371830021","1","20.1","ppb","19","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/10/2022","AQS","371830021","1","7.1","ppb","7","Triple Oak","23","96.0000","42602","Nitrogen dioxide (NO2)","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
