"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/05/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/06/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/07/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/08/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/09/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/10/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/11/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/12/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","23","96.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/13/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/14/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/15/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/16/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/17/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/18/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/19/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/20/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/21/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/22/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/23/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/24/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/25/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/26/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/27/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/28/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/29/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","23","96.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/30/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/01/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/02/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/03/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/04/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/05/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/06/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/07/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/08/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/09/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/10/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/11/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/12/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/13/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","23","96.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/14/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/15/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/16/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/17/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/18/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/19/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/20/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/21/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/22/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/23/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/24/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/25/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/26/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","23","96.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/27/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/28/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/29/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/30/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"05/31/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/01/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/02/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/03/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/04/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/05/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/06/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/07/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/08/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/09/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/10/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/11/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/12/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/13/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/14/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/15/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/16/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/17/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/18/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/19/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/20/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/21/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/22/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/23/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/24/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/25/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/26/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/27/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/28/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/29/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"06/30/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"07/01/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"07/02/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"07/03/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"07/04/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"07/05/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
